seasonal,state_fips,month_date,emp_priv,emp_rest,emp_H25,emp_L25,emp_M25,emp_H33,emp_L33,emp_M33,emp_2019_priv,period,rr_H25,rr_L25,rr_M25,rr_H33,rr_L33,rr_M33
U,28,2020-05-01,818.3,90.9,154.79999999999998,225.3,438.2,257.2,318.4,242.70000000000002,916.6583333333333,1,1.2851904884043,1.88523525096272,1.36810600378522,1.21175103192405,1.82500763109477,1.41370953724473
U,28,2020-06-01,849,104.2,160.8,244.6,443.59999999999997,263.5,342.5,243,916.6583333333333,1,1.2851904884043,1.88523525096272,1.36810600378522,1.21175103192405,1.82500763109477,1.41370953724473
U,28,2020-07-01,858.3,108.4,162.1,250.1,446.09999999999997,264.59999999999997,350.4,243.3,916.6583333333333,1,1.2851904884043,1.88523525096272,1.36810600378522,1.21175103192405,1.82500763109477,1.41370953724473
U,28,2020-08-01,871.1,110.8,162.8,252.70000000000002,455.6,267.5,356.8,246.8,916.6583333333333,2,0.36170031709582,0.499999994,0.385035821424583,0.341031727547488,0.49999999400000006,0.397870348805402
U,28,2020-09-01,878.4,111.1,164.1,253.1,461.2,269.4,358.4,250.6,916.6583333333333,2,0.36170031709582,0.499999994,0.385035821424583,0.341031727547488,0.49999999400000006,0.397870348805402
U,28,2020-10-01,889.6,113.7,165.2,255.9,468.5,273.09999999999997,363,253.5,916.6583333333333,2,0.36170031709582,0.499999994,0.385035821424583,0.341031727547488,0.49999999400000006,0.397870348805402
U,28,2020-11-01,895.5,114.5,164.7,259.4,471.4,272.4,367.3,255.8,916.6583333333333,2,0.36170031709582,0.499999994,0.385035821424583,0.341031727547488,0.49999999400000006,0.397870348805402
U,28,2020-12-01,896.8,114,166.6,258.7,471.5,273.8,366.2,256.8,916.6583333333333,2,0.36170031709582,0.499999994,0.385035821424583,0.341031727547488,0.49999999400000006,0.397870348805402
U,28,2021-01-01,878,111.2,165,251.89999999999998,461.1,270.4,354.7,252.89999999999998,916.6583333333333,3,0.823445402750058,1.19261762248136,0.876570912604901,0.7763913797357689,1.16250381254739,0.905789943025064
U,28,2021-02-01,878.1,111.6,165.6,251.39999999999998,461.1,270.8,354.59999999999997,252.70000000000002,916.6583333333333,3,0.823445402750058,1.19261762248136,0.876570912604901,0.7763913797357689,1.16250381254739,0.905789943025064
U,28,2021-03-01,882.9,112,165.1,251.3,466.5,272.6,357.1,253.2,916.6583333333333,3,0.823445402750058,1.19261762248136,0.876570912604901,0.7763913797357689,1.16250381254739,0.905789943025064
U,29,2019-01-01,2425.8,252.4,511.4,592,1322.4,884.3,856.1,685.4,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-02-01,2429.1,255,513.5,590,1325.6000000000001,886.6,854,688.5,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-03-01,2443.4,260.6,511.99999999999994,600.4,1331,889.4,867.1,686.9,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-04-01,2479.1,267.9,515,613.5,1350.6,898.2,887.5,693.4,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-05-01,2488.5,271.5,512.2,622.8000000000001,1353.5,896,898.1,694.4,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-06-01,2489.7,272.8,515.3000000000001,628.9,1345.5,894.3000000000001,904.3000000000001,691.1,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-07-01,2494.9,271.3,517.8,626.7,1350.4,897.4,900.7,696.8000000000001,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-08-01,2495.6,273.8,516.3000000000001,623.6,1355.7,896.7,898.7,700.2,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-09-01,2481.7,268.3,511.5,612.4,1357.8,897.4,886.6,697.7,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-10-01,2497.7,269.1,512,616.4,1369.3,901.5,891.5,704.6999999999999,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-11-01,2502.6,265.8,516.1,616.7,1369.8,903.5,890.3,708.8,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2019-12-01,2500.4,264.1,516.8,616.7,1366.9,904.7,887.7,708,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-01-01,2443.2,256.7,512.6,591.3,1339.3,888.8,855.5,698.9000000000001,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-02-01,2448.3,258.6,517.1,590,1341.2,894.6,854.7,699,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-03-01,2444.8,256.9,515.1,590.6999999999999,1339,895,856.5,693.3,2477.375,0,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-04-01,2153.5,150.1,486.9,427,1239.6,851.1,653.2,649.1999999999999,2477.375,1,1.16821506670522,1.7638847205379498,1.38250303752097,1.16821506670522,1.73900702612719,1.43780315902181
U,29,2020-05-01,2232.7,184.9,487.7,481,1264,857.6,717.3,657.8,2477.375,1,1.16821506670522,1.7638847205379498,1.38250303752097,1.16821506670522,1.73900702612719,1.43780315902181
U,29,2020-06-01,2301.4,210.2,496.6,531.1,1273.7,861.4,775.3,664.7,2477.375,1,1.16821506670522,1.7638847205379498,1.38250303752097,1.16821506670522,1.73900702612719,1.43780315902181
U,29,2020-07-01,2337.6,221.8,499,552.3000000000001,1286.3,865.4,801.2,671,2477.375,1,1.16821506670522,1.7638847205379498,1.38250303752097,1.16821506670522,1.73900702612719,1.43780315902181
U,29,2020-08-01,2352.7,225.2,501.1,555.5,1296.1,868.8,808.9,675,2477.375,2,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-09-01,2350.9,224,499.2,550.8,1300.9,873.2,802.8,674.9,2477.375,2,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-10-01,2365.4,224.9,497,551.3000000000001,1317.1,878.6,807.9,678.9,2477.375,2,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-11-01,2382.6,223.7,503.4,555.9,1323.3,881.5,814.1999999999999,686.9,2477.375,2,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2020-12-01,2378.6,219,505.1,549.8,1323.7,879.7,808.6,690.3000000000001,2477.375,2,0.40633567537573,0.52,0.464383629000834,0.40633567537573,0.52,0.500105446616283
U,29,2021-01-01,2341.7,213.3,505.2,532.5,1304,867.9,788.2,685.6,2477.375,3,0.787275371040477,1.14194236026897,0.9316868296337,0.787275371040477,1.12950351306359,0.968954302819048
U,29,2021-02-01,2332.8,218.7,507,534.5,1291.3,866.7,785.8,680.3,2477.375,3,0.787275371040477,1.14194236026897,0.9316868296337,0.787275371040477,1.12950351306359,0.968954302819048
U,29,2021-03-01,2368.2,226,510.2,549,1309,882.2,805.3,680.7,2477.375,3,0.787275371040477,1.14194236026897,0.9316868296337,0.787275371040477,1.12950351306359,0.968954302819048
U,30,2019-01-01,381.2,51.6,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-02-01,380.3,51.7,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-03-01,381.2,52.2,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-04-01,388.1,52.7,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-05-01,395,54.5,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-06-01,402.3,58.8,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-07-01,404.7,59.5,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-08-01,406.3,59.8,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-09-01,398.8,56.8,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-10-01,396.9,53.7,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-11-01,394.4,52.1,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2019-12-01,395.4,53.4,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-01-01,386.6,52.5,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-02-01,387.2,52.8,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-03-01,386.6,52.5,NA,NA,NA,NA,NA,NA,393.71666666666664,0,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-04-01,333.9,28.5,NA,NA,NA,NA,NA,NA,393.71666666666664,1,1.53583918843932,1.73900702612719,1.44349017130848,1.39071930437656,1.72474287054,1.41632869568176
U,30,2020-05-01,365.1,41.7,NA,NA,NA,NA,NA,NA,393.71666666666664,1,1.53583918843932,1.73900702612719,1.44349017130848,1.39071930437656,1.72474287054,1.41632869568176
U,30,2020-06-01,381.4,48.8,NA,NA,NA,NA,NA,NA,393.71666666666664,1,1.53583918843932,1.73900702612719,1.44349017130848,1.39071930437656,1.72474287054,1.41632869568176
U,30,2020-07-01,387.8,52.1,NA,NA,NA,NA,NA,NA,393.71666666666664,1,1.53583918843932,1.73900702612719,1.44349017130848,1.39071930437656,1.72474287054,1.41632869568176
U,30,2020-08-01,390.1,52.5,NA,NA,NA,NA,NA,NA,393.71666666666664,2,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-09-01,387.6,51.1,NA,NA,NA,NA,NA,NA,393.71666666666664,2,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-10-01,388.1,49,NA,NA,NA,NA,NA,NA,393.71666666666664,2,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-11-01,385.2,47.4,NA,NA,NA,NA,NA,NA,393.71666666666664,2,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2020-12-01,385.1,47.9,NA,NA,NA,NA,NA,NA,393.71666666666664,2,0.52,0.52,0.52,0.52,0.52,0.52
U,30,2021-01-01,377.6,47.8,NA,NA,NA,NA,NA,NA,393.71666666666664,3,0.999339349367407,1.12950351306359,0.977860211135513,0.943266328516385,1.12237143527,0.968164347840878
U,30,2021-02-01,377.4,48.9,NA,NA,NA,NA,NA,NA,393.71666666666664,3,0.999339349367407,1.12950351306359,0.977860211135513,0.943266328516385,1.12237143527,0.968164347840878
U,30,2021-03-01,382.5,49.9,NA,NA,NA,NA,NA,NA,393.71666666666664,3,0.999339349367407,1.12950351306359,0.977860211135513,0.943266328516385,1.12237143527,0.968164347840878
U,31,2019-01-01,837.4,76.1,172.5,194.8,470.1,300.8,281.1,255.5,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-02-01,836.9,76.4,172.9,194,470,301.6,280.2,255.10000000000002,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-03-01,839,77.1,172.9,195,471.1,302.2,281.09999999999997,255.7,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-04-01,849.6,78.5,172.9,198.6,478.1,307.5,287.1,255,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-05-01,858.3,79.4,172.6,202.20000000000002,483.5,310,292.2,256.1,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-06-01,860.6,79.8,173.8,203.1,483.7,311.1,294.1,255.39999999999998,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-07-01,860.7,79.4,174.3,201.5,484.9,311.9,292.4,256.4,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-08-01,861.2,80.6,173.7,202.7,484.8,310.9,293.3,257,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-09-01,855.9,79.5,172.7,198.7,484.5,309.8,289.9,256.2,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-10-01,858.3,79.1,173.4,199.6,485.3,312.2,290.7,255.4,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-11-01,860.4,78.6,173.8,200.4,486.2,312.5,290.8,257.1,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2019-12-01,859.9,78.2,174.2,199.9,485.8,312.1,290,257.8,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-01-01,842.3,77.5,173.6,194.1,474.6,305.8,281.9,254.6,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-02-01,842.9,77.8,173.9,193.79999999999998,475.2,307.3,281.59999999999997,254,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-03-01,841.7,76.1,173.7,191.9,476.1,308.7,279.7,253.3,853.1833333333333,0,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-04-01,767.8,47.8,168.3,147.29999999999998,452.2,300.7,226.1,241,853.1833333333333,1,1.30197830066262,1.7230839667028697,1.39632868968176,1.26187938532949,1.71900702012719,1.37071929837656
U,31,2020-05-01,790.4,56.9,167.70000000000002,162.3,460.40000000000003,302.6,244.20000000000002,243.60000000000002,853.1833333333333,1,1.30197830066262,1.7230839667028697,1.39632868968176,1.26187938532949,1.71900702012719,1.37071929837656
U,31,2020-06-01,810.5,63.4,169.3,175.3,465.90000000000003,305.1,259.2,246.20000000000002,853.1833333333333,1,1.30197830066262,1.7230839667028697,1.39632868968176,1.26187938532949,1.71900702012719,1.37071929837656
U,31,2020-07-01,818.5,67.2,169.5,181.5,467.5,305.5,265.3,247.70000000000002,853.1833333333333,1,1.30197830066262,1.7230839667028697,1.39632868968176,1.26187938532949,1.71900702012719,1.37071929837656
U,31,2020-08-01,823.8,69.9,169.6,184.8,469.40000000000003,304.9,269.7,249.20000000000002,853.1833333333333,2,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-09-01,821.5,69.3,169.1,183.2,469.2,304.6,267.59999999999997,249.3,853.1833333333333,2,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-10-01,830.3,69.9,170.7,185.8,473.8,307.6,270.40000000000003,252.3,853.1833333333333,2,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-11-01,828.9,67.8,170,184.2,474.7,306.2,267.1,255.6,853.1833333333333,2,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2020-12-01,832.7,66.1,170.8,183.2,478.7,307.90000000000003,266.5,258.3,853.1833333333333,2,0.49999999400000006,0.49999999399999995,0.49999999400000006,0.499999994,0.499999994,0.499999994
U,31,2021-01-01,818.6,67,170.8,179.4,468.4,302.8,261.5,254.3,853.1833333333333,3,0.9009891473313119,1.11154198035143,0.94816434184087806,0.880939689664747,1.10950350706359,0.935359646188282
U,31,2021-02-01,818.3,67.4,170.5,179.70000000000002,468.09999999999997,302.5,262.6,253.2,853.1833333333333,3,0.9009891473313119,1.11154198035143,0.94816434184087806,0.880939689664747,1.10950350706359,0.935359646188282
U,31,2021-03-01,830.6,69.1,172.2,182.89999999999998,475.5,308.9,266.09999999999997,255.6,853.1833333333333,3,0.9009891473313119,1.11154198035143,0.94816434184087806,0.880939689664747,1.10950350706359,0.935359646188282
U,32,2019-01-01,1230.2,316.5,153.9,497.6,578.7,337.4,644.6,248.20000000000002,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-02-01,1233.4,320.2,155.1,499.59999999999997,578.7,339.9,644.3,249.20000000000002,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-03-01,1240.4,323.1,155.5,502.8,582.1,342.9,647.6,249.9,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-04-01,1246.8,323.5,156.8,504.1,585.9,344.8,651.4,250.6,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-05-01,1255.2,324.3,156.1,506.1,593,346.2,655,254.00000000000003,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-06-01,1254.9,324,155.4,506.1,593.4,346.2,654.2,254.5,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-07-01,1257.8,325,156.4,507.3,594.1,347.2,655.1,255.5,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-08-01,1262.8,322.9,157,505.79999999999995,600,349.6,655.9,257.3,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-09-01,1261.3,322.2,156.3,504.4,600.6,349.3,654.8,257.2,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-10-01,1271,321.3,158.1,504.6,608.3,353.2,656.2,261.6,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-11-01,1283.5,319.1,159,508.1,616.4,353.5,664.3000000000001,265.7,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2019-12-01,1282,318.3,159.4,507.6,615,352.5,663.1,266.4,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-01-01,1260.4,314.8,157.5,496.90000000000003,606,348.7,649.9,261.8,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-02-01,1264.3,318.7,158.9,499.79999999999995,605.6,351.1,651.4,261.8,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-03-01,1255.4,316.1,157.8,496.6,601,349.8,644.9,260.7,1256.6083333333333,0,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-04-01,953.8,162.4,145.8,294.6,513.4,320.5,404.9,228.4,1256.6083333333333,1,1.39071930437656,1.44349017130848,1.36653265703277,1.28187939132949,1.44349017130848,1.36653265703277
U,32,2020-05-01,951.9,141.9,146.2,278.90000000000003,526.8,322.4,394.40000000000003,235.1,1256.6083333333333,1,1.39071930437656,1.44349017130848,1.36653265703277,1.28187939132949,1.44349017130848,1.36653265703277
U,32,2020-06-01,1046.9,196.8,147.5,356.40000000000003,543,325.2,479.7,242,1256.6083333333333,1,1.39071930437656,1.44349017130848,1.36653265703277,1.28187939132949,1.44349017130848,1.36653265703277
U,32,2020-07-01,1079.7,216.6,148.6,380,551.1,326,504.9,248.8,1256.6083333333333,1,1.39071930437656,1.44349017130848,1.36653265703277,1.28187939132949,1.44349017130848,1.36653265703277
U,32,2020-08-01,1090.8,216.4,149.4,382.40000000000003,559,327.6,510,253.20000000000002,1256.6083333333333,2,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-09-01,1106,222.5,150.2,389.9,565.9,329.3,519.5,257.2,1256.6083333333333,2,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-10-01,1118,222.2,153,392.09999999999997,572.9,332.9,524.4,260.7,1256.6083333333333,2,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-11-01,1124.3,222.2,151.8,398.9,573.6,328.7,533.1,262.5,1256.6083333333333,2,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2020-12-01,1126.2,218.5,153.20000000000002,395.8,577.2,330.2,526.4,269.59999999999997,1256.6083333333333,2,0.52,0.52,0.52,0.52,0.52,0.52
U,32,2021-01-01,1111.2,217.1,153.5,389.4,568.3000000000001,326.7,520,264.5,1256.6083333333333,3,0.955359652188282,0.981745085654238,0.943266328516385,0.900939695664747,0.981745085654238,0.943266328516385
U,32,2021-02-01,1120.1,220.6,155.2,394.5,570.4,331,525.8,263.3,1256.6083333333333,3,0.955359652188282,0.981745085654238,0.943266328516385,0.900939695664747,0.981745085654238,0.943266328516385
U,32,2021-03-01,1128.1,223.8,155.5,398.4,574.1999999999999,332.3,532.7,263.09999999999997,1256.6083333333333,3,0.955359652188282,0.981745085654238,0.943266328516385,0.900939695664747,0.981745085654238,0.943266328516385
U,33,2019-01-01,578.9,57,131.3,163.9,283.7,222.5,221.4,135,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-02-01,583,57,131.6,161.1,290.3,229.2,219.1,134.7,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-03-01,583.3,57,131.6,160.4,291.3,229.7,218.2,135.4,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-04-01,586.3,58,131.6,161.5,293.2,230.7,220.3,135.29999999999998,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-05-01,595,60.5,131.6,166.70000000000002,296.7,231.6,226.9,136.5,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-06-01,600.6,64.8,132.9,174.5,293.2,225.7,237.1,137.8,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-07-01,604.8,67.8,133.2,178.79999999999998,292.8,226.3,241.79999999999998,136.70000000000002,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-08-01,603.4,67.3,132.7,178.2,292.5,225.1,241.2,137.1,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-09-01,594.8,61,131.5,167.1,296.2,229.5,228.5,136.79999999999998,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-10-01,596.9,59.6,131.4,165.7,299.8,233,227,136.9,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-11-01,596.6,57.6,132.1,164.29999999999998,300.2,233.8,225.6,137.2,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2019-12-01,599.8,58,132.4,167.2,300.2,233.3,227.6,138.9,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-01-01,584.7,57.1,131.9,163.79999999999998,289,224.4,223,137.3,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-02-01,589.4,57.4,132.1,161.7,295.6,231,221.2,137.2,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-03-01,583.5,55.6,132,158.7,292.8,229.20000000000002,217.4,136.9,593.6166666666667,0,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-04-01,484,25.4,125.19999999999999,105.10000000000001,253.7,215,151.5,117.5,593.6166666666667,1,1.08673629846582,1.70817405428683,1.39071930437656,1.15918538503021,1.64871020937703,1.37845565220225
U,33,2020-05-01,508.4,33.3,125.9,120.3,262.2,217.5,170.4,120.5,593.6166666666667,1,1.08673629846582,1.70817405428683,1.39071930437656,1.15918538503021,1.64871020937703,1.37845565220225
U,33,2020-06-01,534,43.3,126.8,138.7,268.5,215.3,193.2,125.5,593.6166666666667,1,1.08673629846582,1.70817405428683,1.39071930437656,1.15918538503021,1.64871020937703,1.37845565220225
U,33,2020-07-01,550.6,51.3,127.8,151.29999999999998,271.5,215.6,207.2,127.8,593.6166666666667,1,1.08673629846582,1.70817405428683,1.39071930437656,1.15918538503021,1.64871020937703,1.37845565220225
U,33,2020-08-01,558.7,53.1,128.79999999999998,154.4,275.5,217.1,211.7,129.9,593.6166666666667,2,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-09-01,560,52,128.6,151.4,280,221.2,208.3,130.5,593.6166666666667,2,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-10-01,561.6,50.9,129.7,149.8,282.1,223.4,206.8,131.4,593.6166666666667,2,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-11-01,561.3,48.8,128.9,147.5,284.9,223.6,204.1,133.6,593.6166666666667,2,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2020-12-01,558.3,47.3,129.9,146.7,281.7,221.8,202.79999999999998,133.7,593.6166666666667,2,0.417080128330377,0.52,0.461450354748502,0.44,0.52,0.481959259403991
U,33,2021-01-01,552.8,47.1,129.6,145.9,277.3,218.2,202.3,132.29999999999998,593.6166666666667,3,0.762928811978708,1.10606107025346,0.955359652188282,0.820572322217099,1.07202598212094,0.9492278261011231
U,33,2021-02-01,556.5,47.5,131.1,145.9,279.5,223.3,201.9,131.3,593.6166666666667,3,0.762928811978708,1.10606107025346,0.955359652188282,0.820572322217099,1.07202598212094,0.9492278261011231
U,33,2021-03-01,558.5,47.9,131.5,146.1,280.9,223.6,202.4,132.5,593.6166666666667,3,0.762928811978708,1.10606107025346,0.955359652188282,0.820572322217099,1.07202598212094,0.9492278261011231
U,34,2019-01-01,3504.6,304.3,677.6,810.5,2016.5,1238.3,1253,1013.3,3591.55,0,0.557148724120953,0.6,0.6,0.6,0.6,0.6
U,34,2019-02-01,3501.1,305.9,680.2,802.4,2018.5,1243.4,1246,1011.6999999999999,3591.55,0,0.557148724120953,0.6,0.6,0.6,0.6,0.6
U,34,2019-03-01,3525.2,310.5,680.6,812,2032.6,1248.1000000000001,1261.2,1015.9,3591.55,0,0.557148724120953,0.6,0.6,0.6,0.6,0.6
U,34,2019-04-01,3556.8,316.5,681.1,822.8,2052.9,1258.3,1285.6,1012.9,3591.55,0,0.557148724120953,0.6,0.6,0.6,0.6,0.6
U,34,2019-05-01,3594.8,329.8,679.1999999999999,847.8,2067.8,1259.8,1315.6,1019.4,3591.55,0,0.557148724120953,0.6,0.6,0.6,0.6,0.6
U,34,2019-06-01,3654.2,346,686.5,882.8,2084.9,1266.9,1359.7,1027.6,3591.55,0,0.557148724120953,0.6,0.6,0.6,0.6,0.6
