seasonal,state_fips,year,month,month_date,period,emp_H25,emp_L25,emp_M50,rr_H25,rr_L25,rr_M50,emp_H33,emp_L33,emp_M33,rr_H33,rr_L33,rr_M33,emp_priv,emp_rest,emp_2019_priv
S,29,2020,9,2020-09-01,2,NA,NA,NA,0.40633567537573,0.52,0.464383629000834,NA,NA,NA,0.40633567537573,0.52,0.500105446616283,2349.1,222.4,2477.375
S,29,2020,10,2020-10-01,2,NA,NA,NA,0.40633567537573,0.52,0.464383629000834,NA,NA,NA,0.40633567537573,0.52,0.500105446616283,2354,225.3,2477.375
S,29,2020,11,2020-11-01,2,NA,NA,NA,0.40633567537573,0.52,0.464383629000834,NA,NA,NA,0.40633567537573,0.52,0.500105446616283,2367.6,225,2477.375
S,29,2020,12,2020-12-01,2,NA,NA,NA,0.40633567537573,0.52,0.464383629000834,NA,NA,NA,0.40633567537573,0.52,0.500105446616283,2377.8,224.3,2477.375
S,29,2021,1,2021-01-01,3,NA,NA,NA,0.787275371040477,1.14194236026897,0.9316868296337,NA,NA,NA,0.787275371040477,1.12950351306359,0.968954302819048,2385.7,227.8,2477.375
S,29,2021,2,2021-02-01,3,NA,NA,NA,0.787275371040477,1.14194236026897,0.9316868296337,NA,NA,NA,0.787275371040477,1.12950351306359,0.968954302819048,2375.2,231.1,2477.375
S,29,2021,3,2021-03-01,3,NA,NA,NA,0.787275371040477,1.14194236026897,0.9316868296337,NA,NA,NA,0.787275371040477,1.12950351306359,0.968954302819048,2390.6,230.7,2477.375
S,30,2019,1,2019-01-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,391.8,54.6,393.71666666666664
S,30,2019,2,2019-02-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,390.7,54.5,393.71666666666664
S,30,2019,3,2019-03-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,390.4,54.6,393.71666666666664
S,30,2019,4,2019-04-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,392.1,54.4,393.71666666666664
S,30,2019,5,2019-05-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,393.1,54.8,393.71666666666664
S,30,2019,6,2019-06-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,392.9,55.2,393.71666666666664
S,30,2019,7,2019-07-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,394.1,54.8,393.71666666666664
S,30,2019,8,2019-08-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,395,54.9,393.71666666666664
S,30,2019,9,2019-09-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,395.1,54.9,393.71666666666664
S,30,2019,10,2019-10-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,396.3,54.9,393.71666666666664
S,30,2019,11,2019-11-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,396.7,55,393.71666666666664
S,30,2019,12,2019-12-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,396.2,55,393.71666666666664
S,30,2020,1,2020-01-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,397.2,55.2,393.71666666666664
S,30,2020,2,2020-02-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,397,55.2,393.71666666666664
S,30,2020,3,2020-03-01,0,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,396.1,54.9,393.71666666666664
S,30,2020,4,2020-04-01,1,NA,NA,NA,1.53583918843932,1.73900702612719,1.44349017130848,NA,NA,NA,1.39071930437656,1.72474287054,1.41632869568176,337.7,30.1,393.71666666666664
S,30,2020,5,2020-05-01,1,NA,NA,NA,1.53583918843932,1.73900702612719,1.44349017130848,NA,NA,NA,1.39071930437656,1.72474287054,1.41632869568176,362.7,41.5,393.71666666666664
S,30,2020,6,2020-06-01,1,NA,NA,NA,1.53583918843932,1.73900702612719,1.44349017130848,NA,NA,NA,1.39071930437656,1.72474287054,1.41632869568176,372.2,45.2,393.71666666666664
S,30,2020,7,2020-07-01,1,NA,NA,NA,1.53583918843932,1.73900702612719,1.44349017130848,NA,NA,NA,1.39071930437656,1.72474287054,1.41632869568176,376.9,47.6,393.71666666666664
S,30,2020,8,2020-08-01,2,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,379.9,47.8,393.71666666666664
S,30,2020,9,2020-09-01,2,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,384.1,49.3,393.71666666666664
S,30,2020,10,2020-10-01,2,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,385.8,50.1,393.71666666666664
S,30,2020,11,2020-11-01,2,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,387.2,50.4,393.71666666666664
S,30,2020,12,2020-12-01,2,NA,NA,NA,0.52,0.52,0.52,NA,NA,NA,0.52,0.52,0.52,388.2,50.3,393.71666666666664
S,30,2021,1,2021-01-01,3,NA,NA,NA,0.999339349367407,1.12950351306359,0.977860211135513,NA,NA,NA,0.943266328516385,1.12237143527,0.968164347840878,389.1,50.7,393.71666666666664
S,30,2021,2,2021-02-01,3,NA,NA,NA,0.999339349367407,1.12950351306359,0.977860211135513,NA,NA,NA,0.943266328516385,1.12237143527,0.968164347840878,389.4,51.5,393.71666666666664
S,30,2021,3,2021-03-01,3,NA,NA,NA,0.999339349367407,1.12950351306359,0.977860211135513,NA,NA,NA,0.943266328516385,1.12237143527,0.968164347840878,392.6,52.4,393.71666666666664
S,31,2019,1,2019-01-01,0,172.8,200.4,480.1,0.49999999400000006,0.49999999399999995,0.49999999400000006,307.1,289.6,256.6,0.499999994,0.499999994,0.499999994,853.3,78.3,853.1833333333333
S,31,2019,2,2019-02-01,0,172.89999999999998,199.9,478.70000000000005,0.49999999400000006,0.49999999399999995,0.49999999400000006,306.7,288.6,256.2,0.499999994,0.499999994,0.499999994,851.5,78.3,853.1833333333333
S,31,2019,3,2019-03-01,0,172.9,199.29999999999998,476.7,0.49999999400000006,0.49999999399999995,0.49999999400000006,305,287.3,256.59999999999997,0.499999994,0.499999994,0.499999994,848.9,78.1,853.1833333333333
S,31,2019,4,2019-04-01,0,172.7,199.6,479,0.49999999400000006,0.49999999399999995,0.49999999400000006,306.8,288.1,256.4,0.499999994,0.499999994,0.499999994,851.3,78.3,853.1833333333333
S,31,2019,5,2019-05-01,0,172.9,199.5,480.4,0.49999999400000006,0.49999999399999995,0.49999999400000006,307.8,288.5,256.5,0.499999994,0.499999994,0.499999994,852.8,78.3,853.1833333333333
S,31,2019,6,2019-06-01,0,173.4,198.9,480.3,0.49999999400000006,0.49999999399999995,0.49999999400000006,308.4,288.1,256.1,0.499999994,0.499999994,0.499999994,852.6,78.4,853.1833333333333
S,31,2019,7,2019-07-01,0,173.6,198.2,481.8,0.49999999400000006,0.49999999399999995,0.49999999400000006,309.2,287.6,256.8,0.499999994,0.499999994,0.499999994,853.6,78.6,853.1833333333333
S,31,2019,8,2019-08-01,0,173.6,199.2,481.7,0.49999999400000006,0.49999999399999995,0.49999999400000006,309.5,288.7,256.3,0.499999994,0.499999994,0.499999994,854.5,78.8,853.1833333333333
S,31,2019,9,2019-09-01,0,173.60000000000002,198.7,481.4,0.49999999400000006,0.49999999399999995,0.49999999400000006,309.6,288.2,255.9,0.499999994,0.499999994,0.499999994,853.7,78.7,853.1833333333333
S,31,2019,10,2019-10-01,0,173.6,199.3,481.59999999999997,0.49999999400000006,0.49999999399999995,0.49999999400000006,310.3,289.4,254.79999999999998,0.499999994,0.499999994,0.499999994,854.5,79,853.1833333333333
S,31,2019,11,2019-11-01,0,173.8,198.7,482.9,0.49999999400000006,0.49999999399999995,0.49999999400000006,310.8,288.9,255.7,0.499999994,0.499999994,0.499999994,855.4,78.9,853.1833333333333
S,31,2019,12,2019-12-01,0,173.7,198.7,483.7,0.49999999400000006,0.49999999399999995,0.49999999400000006,311.6,289.3,255.2,0.499999994,0.499999994,0.499999994,856.1,78.9,853.1833333333333
S,31,2020,1,2020-01-01,0,173.9,199.7,484.5,0.49999999400000006,0.49999999399999995,0.49999999400000006,311.9,290.5,255.7,0.499999994,0.499999994,0.499999994,858.1,79.7,853.1833333333333
S,31,2020,2,2020-02-01,0,173.9,199.7,483.6,0.49999999400000006,0.49999999399999995,0.49999999400000006,312.1,290.1,255,0.499999994,0.499999994,0.499999994,857.2,79.7,853.1833333333333
S,31,2020,3,2020-03-01,0,173.7,196.2,481.7,0.49999999400000006,0.49999999399999995,0.49999999400000006,311.6,285.9,254.1,0.499999994,0.499999994,0.499999994,851.6,77.1,853.1833333333333
S,31,2020,4,2020-04-01,1,168.1,148.3,453,1.30197830066262,1.7230839667028697,1.39632868968176,299.9,227.10000000000002,242.39999999999998,1.26187938532949,1.71900702012719,1.37071929837656,769.4,47.6,853.1833333333333
S,31,2020,5,2020-05-01,1,168,160.39999999999998,457.5,1.30197830066262,1.7230839667028697,1.39632868968176,300.6,241.39999999999998,243.9,1.26187938532949,1.71900702012719,1.37071929837656,785.9,55.8,853.1833333333333
S,31,2020,6,2020-06-01,1,169,172,462.5,1.30197830066262,1.7230839667028697,1.39632868968176,302.5,254.2,246.8,1.26187938532949,1.71900702012719,1.37071929837656,803.5,62.1,853.1833333333333
S,31,2020,7,2020-07-01,1,168.79999999999998,178.8,464.3,1.30197830066262,1.7230839667028697,1.39632868968176,302.6,261.2,248.1,1.26187938532949,1.71900702012719,1.37071929837656,811.9,66.5,853.1833333333333
S,31,2020,8,2020-08-01,2,169.4,181.7,466.3,0.49999999400000006,0.49999999399999995,0.49999999400000006,303.3,265.6,248.5,0.499999994,0.499999994,0.499999994,817.4,68.1,853.1833333333333
S,31,2020,9,2020-09-01,2,170,183.3,466.4,0.49999999400000006,0.49999999399999995,0.49999999400000006,304.5,266.2,249,0.499999994,0.499999994,0.499999994,819.7,68.5,853.1833333333333
S,31,2020,10,2020-10-01,2,170.6,185.9,470,0.49999999400000006,0.49999999399999995,0.49999999400000006,305.5,269.9,251.1,0.499999994,0.499999994,0.499999994,826.5,70,853.1833333333333
S,31,2020,11,2020-11-01,2,170.2,183.89999999999998,471.7,0.49999999400000006,0.49999999399999995,0.49999999400000006,305.4,266.9,253.5,0.499999994,0.499999994,0.499999994,825.8,68.6,853.1833333333333
S,31,2020,12,2020-12-01,2,171,182.5,476.7,0.49999999400000006,0.49999999399999995,0.49999999400000006,308.4,266.5,255.3,0.499999994,0.499999994,0.499999994,830.2,66.6,853.1833333333333
S,31,2021,1,2021-01-01,3,171.5,184.6,477.4,0.9009891473313119,1.11154198035143,0.94816434184087806,309.4,269,255.1,0.880939689664747,1.10950350706359,0.935359646188282,833.5,69,853.1833333333333
S,31,2021,2,2021-02-01,3,171.1,185.6,477.7,0.9009891473313119,1.11154198035143,0.94816434184087806,309,270.6,254.8,0.880939689664747,1.10950350706359,0.935359646188282,834.4,69.5,853.1833333333333
S,31,2021,3,2021-03-01,3,172.2,186.9,481.2,0.9009891473313119,1.11154198035143,0.94816434184087806,312.2,271.5,256.59999999999997,0.880939689664747,1.10950350706359,0.935359646188282,840.3,70.2,853.1833333333333
S,32,2019,1,2019-01-01,0,155,505.09999999999997,583.3,0.52,0.52,0.52,342.3,651.8,249.3,0.52,0.52,0.52,1243.4,322.2,1256.6083333333333
S,32,2019,2,2019-02-01,0,155.60000000000002,505.1,585.2,0.52,0.52,0.52,343.5,651.8,250.60000000000002,0.52,0.52,0.52,1245.9,322.5,1256.6083333333333
S,32,2019,3,2019-03-01,0,155.8,504.7,587.6,0.52,0.52,0.52,344.9,651.5,251.7,0.52,0.52,0.52,1248.1,322.3,1256.6083333333333
S,32,2019,4,2019-04-01,0,155.9,504.8,589.3,0.52,0.52,0.52,344.8,652.9,252.29999999999998,0.52,0.52,0.52,1250,322.2,1256.6083333333333
S,32,2019,5,2019-05-01,0,155.7,504.4,591.9,0.52,0.52,0.52,345.6,652.4,254,0.52,0.52,0.52,1252,322,1256.6083333333333
S,32,2019,6,2019-06-01,0,155.1,504.2,592.4,0.52,0.52,0.52,344.7,652,255,0.52,0.52,0.52,1251.7,321.8,1256.6083333333333
S,32,2019,7,2019-07-01,0,156.4,504.40000000000003,594.5,0.52,0.52,0.52,346.1,653,256.2,0.52,0.52,0.52,1255.3,322,1256.6083333333333
S,32,2019,8,2019-08-01,0,157,503.9,596.9,0.52,0.52,0.52,348.1,652.5,257.2,0.52,0.52,0.52,1257.8,321.5,1256.6083333333333
S,32,2019,9,2019-09-01,0,157,504.2,599.8,0.52,0.52,0.52,348.8,654.6,257.59999999999997,0.52,0.52,0.52,1261,321.3,1256.6083333333333
S,32,2019,10,2019-10-01,0,157.3,504.4,601.6,0.52,0.52,0.52,350,653.2,260.09999999999997,0.52,0.52,0.52,1263.3,321.4,1256.6083333333333
S,32,2019,11,2019-11-01,0,158.2,504.29999999999995,610.1,0.52,0.52,0.52,351.6,658.9,262.1,0.52,0.52,0.52,1272.6,321.2,1256.6083333333333
S,32,2019,12,2019-12-01,0,159,504.8,612.4,0.52,0.52,0.52,352.2,660.9,263.1,0.52,0.52,0.52,1276.2,321.3,1256.6083333333333
S,32,2020,1,2020-01-01,0,158.7,505.29999999999995,610.1,0.52,0.52,0.52,351.9,658.6999999999999,263.5,0.52,0.52,0.52,1274.1,320.9,1256.6083333333333
S,32,2020,2,2020-02-01,0,159.20000000000002,505.7,611,0.52,0.52,0.52,352.7,659.6,263.6,0.52,0.52,0.52,1275.9,321,1256.6083333333333
S,32,2020,3,2020-03-01,0,158.2,498.4,607.1,0.52,0.52,0.52,352.09999999999997,648.8,262.8,0.52,0.52,0.52,1263.7,315.2,1256.6083333333333
S,32,2020,4,2020-04-01,1,144.7,293.9,514.9,1.39071930437656,1.44349017130848,1.36653265703277,319.90000000000003,404,229.60000000000002,1.28187939132949,1.44349017130848,1.36653265703277,953.5,159.9,1256.6083333333333
S,32,2020,5,2020-05-01,1,146.4,276.9,526.4,1.39071930437656,1.44349017130848,1.36653265703277,321.8,392.4,235.5,1.28187939132949,1.44349017130848,1.36653265703277,949.7,138.7,1256.6083333333333
S,32,2020,6,2020-06-01,1,147.4,355,542,1.39071930437656,1.44349017130848,1.36653265703277,323.8,478.2,242.4,1.28187939132949,1.44349017130848,1.36653265703277,1044.4,194.7,1256.6083333333333
S,32,2020,7,2020-07-01,1,148.7,378.9,553.1,1.39071930437656,1.44349017130848,1.36653265703277,326.2,505.2,249.3,1.28187939132949,1.44349017130848,1.36653265703277,1080.7,214.9,1256.6083333333333
S,32,2020,8,2020-08-01,2,149.4,381,558.6999999999999,0.52,0.52,0.52,327,508.7,253.39999999999998,0.52,0.52,0.52,1089.1,214.8,1256.6083333333333
S,32,2020,9,2020-09-01,2,150.8,389.8,565.4,0.52,0.52,0.52,328.8,519.5,257.7,0.52,0.52,0.52,1106,221.6,1256.6083333333333
S,32,2020,10,2020-10-01,2,151.5,389.9,567.1,0.52,0.52,0.52,329.6,519.5,259.40000000000003,0.52,0.52,0.52,1108.5,220.8,1256.6083333333333
S,32,2020,11,2020-11-01,2,151.7,395.4,567.9,0.52,0.52,0.52,328.3,526.7,260,0.52,0.52,0.52,1115,223.6,1256.6083333333333
S,32,2020,12,2020-12-01,2,152.3,394.6,573.6,0.52,0.52,0.52,329.4,526.3000000000001,264.79999999999995,0.52,0.52,0.52,1120.5,222.3,1256.6083333333333
S,32,2021,1,2021-01-01,3,154,397,574.7,0.955359652188282,0.981745085654238,0.943266328516385,331.3,529.4,265,0.900939695664747,0.981745085654238,0.943266328516385,1125.7,222.8,1256.6083333333333
S,32,2021,2,2021-02-01,3,154.8,401.3,576.8,0.955359652188282,0.981745085654238,0.943266328516385,333.9,534.9,264.1,0.900939695664747,0.981745085654238,0.943266328516385,1132.9,224.1,1256.6083333333333
S,32,2021,3,2021-03-01,3,155.6,402,579.4,0.955359652188282,0.981745085654238,0.943266328516385,333.3,538.3000000000001,265.4,0.900939695664747,0.981745085654238,0.943266328516385,1137,224.8,1256.6083333333333
S,33,2019,1,2019-01-01,0,131.6,167.9,292.4,0.417080128330377,0.52,0.461450354748502,228.5,227.7,135.7,0.44,0.52,0.481959259403991,591.9,60.4,593.6166666666667
S,33,2019,2,2019-02-01,0,131.8,167.70000000000002,292.8,0.417080128330377,0.52,0.461450354748502,228.70000000000002,227.9,135.7,0.44,0.52,0.481959259403991,592.3,60.5,593.6166666666667
S,33,2019,3,2019-03-01,0,131.9,167.4,293,0.417080128330377,0.52,0.461450354748502,228.8,227.4,136.1,0.44,0.52,0.481959259403991,592.3,60.3,593.6166666666667
S,33,2019,4,2019-04-01,0,131.9,167.8,292.7,0.417080128330377,0.52,0.461450354748502,228.3,227.9,136.20000000000002,0.44,0.52,0.481959259403991,592.4,60.6,593.6166666666667
S,33,2019,5,2019-05-01,0,132.1,167.6,293.3,0.417080128330377,0.52,0.461450354748502,228.70000000000002,227.7,136.6,0.44,0.52,0.481959259403991,593,60.5,593.6166666666667
S,33,2019,6,2019-06-01,0,132.29999999999998,167.4,293.9,0.417080128330377,0.52,0.461450354748502,229.1,227.9,136.6,0.44,0.52,0.481959259403991,593.6,60.5,593.6166666666667
S,33,2019,7,2019-07-01,0,132.4,167,294.7,0.417080128330377,0.52,0.461450354748502,229.6,227.8,136.7,0.44,0.52,0.481959259403991,594.1,60.3,593.6166666666667
S,33,2019,8,2019-08-01,0,132.1,167.5,294.9,0.417080128330377,0.52,0.461450354748502,229.3,228.3,136.9,0.44,0.52,0.481959259403991,594.5,60.4,593.6166666666667
S,33,2019,9,2019-09-01,0,132.29999999999998,167.2,295.3,0.417080128330377,0.52,0.461450354748502,230.2,227.9,136.7,0.44,0.52,0.481959259403991,594.8,60.4,593.6166666666667
S,33,2019,10,2019-10-01,0,131.70000000000002,167.5,295.2,0.417080128330377,0.52,0.461450354748502,229.60000000000002,228.1,136.7,0.44,0.52,0.481959259403991,594.4,60.6,593.6166666666667
S,33,2019,11,2019-11-01,0,132.2,167.3,295.6,0.417080128330377,0.52,0.461450354748502,230,228.20000000000002,136.9,0.44,0.52,0.481959259403991,595.1,60.7,593.6166666666667
S,33,2019,12,2019-12-01,0,131.9,167.5,296.2,0.417080128330377,0.52,0.461450354748502,230,228.3,137.3,0.44,0.52,0.481959259403991,595.6,60.7,593.6166666666667
S,33,2020,1,2020-01-01,0,132.1,167.8,297.2,0.417080128330377,0.52,0.461450354748502,230.20000000000002,229.2,137.7,0.44,0.52,0.481959259403991,597.1,60.6,593.6166666666667
S,33,2020,2,2020-02-01,0,132.2,168.1,297.9,0.417080128330377,0.52,0.461450354748502,230.3,229.7,138.2,0.44,0.52,0.481959259403991,598.2,60.8,593.6166666666667
S,33,2020,3,2020-03-01,0,132.2,165.6,294.8,0.417080128330377,0.52,0.461450354748502,228.4,226.5,137.70000000000002,0.44,0.52,0.481959259403991,592.6,58.8,593.6166666666667
S,33,2020,4,2020-04-01,1,125.5,111.2,253.39999999999998,1.08673629846582,1.70817405428683,1.39071930437656,213,158.9,118.19999999999999,1.15918538503021,1.64871020937703,1.37845565220225,490.1,27.9,593.6166666666667
S,33,2020,5,2020-05-01,1,126.4,121.10000000000001,259.5,1.08673629846582,1.70817405428683,1.39071930437656,215.2,171.1,120.7,1.15918538503021,1.64871020937703,1.37845565220225,507,33.2,593.6166666666667
S,33,2020,6,2020-06-01,1,126.30000000000001,131.6,269.1,1.08673629846582,1.70817405428683,1.39071930437656,218.4,184.1,124.5,1.15918538503021,1.64871020937703,1.37845565220225,527,39,593.6166666666667
S,33,2020,7,2020-07-01,1,126.9,139.4,272.7,1.08673629846582,1.70817405428683,1.39071930437656,218.2,193.1,127.7,1.15918538503021,1.64871020937703,1.37845565220225,539,43.7,593.6166666666667
S,33,2020,8,2020-08-01,2,128.2,143.7,277.7,0.417080128330377,0.52,0.461450354748502,220.9,198.79999999999998,129.9,0.44,0.52,0.481959259403991,549.6,46.3,593.6166666666667
S,33,2020,9,2020-09-01,2,129.4,151.8,279,0.417080128330377,0.52,0.461450354748502,221.8,208,130.4,0.44,0.52,0.481959259403991,560.2,51.6,593.6166666666667
S,33,2020,10,2020-10-01,2,129.5,151.4,278.9,0.417080128330377,0.52,0.461450354748502,221.4,207.4,131,0.44,0.52,0.481959259403991,559.8,51.8,593.6166666666667
S,33,2020,11,2020-11-01,2,128.9,151.1,282,0.417080128330377,0.52,0.461450354748502,221.9,207.4,132.70000000000002,0.44,0.52,0.481959259403991,562,51.9,593.6166666666667
S,33,2020,12,2020-12-01,2,129.4,150,280.5,0.417080128330377,0.52,0.461450354748502,221.3,206.5,132.1,0.44,0.52,0.481959259403991,559.9,50.6,593.6166666666667
S,33,2021,1,2021-01-01,3,129.8,151.5,282.7,0.762928811978708,1.10606107025346,0.955359652188282,221.20000000000002,210,132.8,0.820572322217099,1.07202598212094,0.9492278261011231,564,51.3,593.6166666666667
S,33,2021,2,2021-02-01,3,130.9,153.7,283.5,0.762928811978708,1.10606107025346,0.955359652188282,223.6,211.9,132.6,0.820572322217099,1.07202598212094,0.9492278261011231,568.1,51.8,593.6166666666667
S,33,2021,3,2021-03-01,3,131.4,154.8,285.90000000000003,0.762928811978708,1.10606107025346,0.955359652188282,224.6,213.70000000000002,133.8,0.820572322217099,1.07202598212094,0.9492278261011231,572.1,52.8,593.6166666666667
S,34,2019,1,2019-01-01,0,682.1,846.8,2052.4,0.557148724120953,0.6,0.6,1255.4,1310.3,1015.5999999999999,0.6,0.6,0.6,3581.3,323.3,3591.55
S,34,2019,2,2019-02-01,0,681.6,846.2,2054.6,0.557148724120953,0.6,0.6,1255,1310.3,1017.1,0.6,0.6,0.6,3582.4,323.9,3591.55
S,34,2019,3,2019-03-01,0,681.5999999999999,848,2057.7,0.557148724120953,0.6,0.6,1254.8999999999999,1312.5,1019.9,0.6,0.6,0.6,3587.3,324.5,3591.55
S,34,2019,4,2019-04-01,0,682.6,845.3000000000001,2060.9,0.557148724120953,0.6,0.6,1257.9,1311.4,1019.5,0.6,0.6,0.6,3588.8,324.1,3591.55
S,34,2019,5,2019-05-01,0,682.8,842.7,2056.7,0.557148724120953,0.6,0.6,1258.1,1304.3,1019.8,0.6,0.6,0.6,3582.2,323.5,3591.55
S,34,2019,6,2019-06-01,0,683,844.2,2061.7,0.557148724120953,0.6,0.6,1258,1308.6,1022.3000000000001,0.6,0.6,0.6,3588.9,324.8,3591.55
S,34,2019,7,2019-07-01,0,683.1,845.3,2065,0.557148724120953,0.6,0.6,1259.1,1307.4,1026.9,0.6,0.6,0.6,3593.4,325,3591.55
S,34,2019,8,2019-08-01,0,682.6999999999999,845.2,2069.2,0.557148724120953,0.6,0.6,1259,1308.6,1029.5,0.6,0.6,0.6,3597.1,326.3,3591.55
S,34,2019,9,2019-09-01,0,681.4,840.5,2070.3,0.557148724120953,0.6,0.6,1257.7,1303.4,1031.1,0.6,0.6,0.6,3592.2,322.4,3591.55
S,34,2019,10,2019-10-01,0,681.5,841.4,2073.8,0.557148724120953,0.6,0.6,1260.2,1304.1,1032.4,0.6,0.6,0.6,3596.7,324.3,3591.55
S,34,2019,11,2019-11-01,0,682.9,842.6999999999999,2079.1,0.557148724120953,0.6,0.6,1261.6,1305.4,1037.7,0.6,0.6,0.6,3604.7,325.2,3591.55
S,34,2019,12,2019-12-01,0,682.2,843.8,2074.7,0.557148724120953,0.6,0.6,1259.9,1303.9,1036.8999999999999,0.6,0.6,0.6,3600.7,327.3,3591.55
S,34,2020,1,2020-01-01,0,686.1,846.5,2088.9,0.557148724120953,0.6,0.6,1267.1,1315,1039.3999999999999,0.6,0.6,0.6,3621.5,327.5,3591.55
S,34,2020,2,2020-02-01,0,685,848.9,2090,0.557148724120953,0.6,0.6,1266.8999999999999,1315.1,1041.8999999999999,0.6,0.6,0.6,3623.9,328.7,3591.55
S,34,2020,3,2020-03-01,0,683.3,834.2,2074.8,0.557148724120953,0.6,0.6,1263.8,1294.2,1034.3,0.6,0.6,0.6,3592.3,316.7,3591.55
S,34,2020,4,2020-04-01,1,646.1,543.2,1746.9,1.02599758032372,1.61583918843932,1.38141476033794,1152.6000000000001,892.9,890.7,1.20950351306359,1.61583918843932,1.47071930437656,2936.2,168,3591.55
S,34,2020,5,2020-05-01,1,650.9,529.3,1770.4,1.02599758032372,1.61583918843932,1.38141476033794,1164.9,882.4,903.3000000000001,1.20950351306359,1.61583918843932,1.47071930437656,2950.6,157.3,3591.55
S,34,2020,6,2020-06-01,1,652.2,553.2,1807.3,1.02599758032372,1.61583918843932,1.38141476033794,1175.1,910.9,926.7,1.20950351306359,1.61583918843932,1.47071930437656,3012.7,161.3,3591.55
S,34,2020,7,2020-07-01,1,654.5,637.2,1862,1.02599758032372,1.61583918843932,1.38141476033794,1182.6,1023.9000000000001,947.2,1.20950351306359,1.61583918843932,1.47071930437656,3153.7,207.4,3591.55
S,34,2020,8,2020-08-01,2,656.2,662.8000000000001,1888.8,0.557148724120953,0.6,0.6,1190.8,1059.8,957.1999999999999,0.6,0.6,0.6,3207.8,222.4,3591.55
S,34,2020,9,2020-09-01,2,660,701.4,1908.1,0.557148724120953,0.6,0.6,1200.8,1104.9,963.8000000000001,0.6,0.6,0.6,3269.5,237,3591.55
S,34,2020,10,2020-10-01,2,664.4,711.0999999999999,1912.1,0.557148724120953,0.6,0.6,1204.4,1115.3999999999999,967.8,0.6,0.6,0.6,3287.6,245.2,3591.55
S,34,2020,11,2020-11-01,2,663.2,710.9,1927.9,0.557148724120953,0.6,0.6,1204,1116.5,981.5,0.6,0.6,0.6,3302,243.6,3591.55
S,34,2020,12,2020-12-01,2,664.8,708.1,1923.9,0.557148724120953,0.6,0.6,1206.2,1115.7,974.9,0.6,0.6,0.6,3296.8,239.1,3591.55
S,34,2021,1,2021-01-01,3,666.1,713.8,1918.9,0.791573152222335,1.10791959421966,0.990707380168971,1203.2,1122.2,973.4000000000001,0.904751756531798,1.10791959421966,1.03535965218828,3298.8,241.7,3591.55
S,34,2021,2,2021-02-01,3,668.6,723,1919.4,0.791573152222335,1.10791959421966,0.990707380168971,1201.3,1132.8,976.9,0.904751756531798,1.10791959421966,1.03535965218828,3311,246.9,3591.55
S,34,2021,3,2021-03-01,3,671.1,733.1,1926.8,0.791573152222335,1.10791959421966,0.990707380168971,1210.4,1141.1,979.5,0.904751756531798,1.10791959421966,1.03535965218828,3331,251,3591.55
S,35,2019,1,2019-01-01,0,NA,NA,NA,0.534999998,0.534999998,0.534999998,NA,NA,NA,0.534999998,0.534999998,0.534999998,661.1,NA,668.2
S,35,2019,2,2019-02-01,0,NA,NA,NA,0.534999998,0.534999998,0.534999998,NA,NA,NA,0.534999998,0.534999998,0.534999998,663.4,NA,668.2
S,35,2019,3,2019-03-01,0,NA,NA,NA,0.534999998,0.534999998,0.534999998,NA,NA,NA,0.534999998,0.534999998,0.534999998,665.5,NA,668.2
S,35,2019,4,2019-04-01,0,NA,NA,NA,0.534999998,0.534999998,0.534999998,NA,NA,NA,0.534999998,0.534999998,0.534999998,665,NA,668.2
S,35,2019,5,2019-05-01,0,NA,NA,NA,0.534999998,0.534999998,0.534999998,NA,NA,NA,0.534999998,0.534999998,0.534999998,667,NA,668.2
S,35,2019,6,2019-06-01,0,NA,NA,NA,0.534999998,0.534999998,0.534999998,NA,NA,NA,0.534999998,0.534999998,0.534999998,666.2,NA,668.2
